"","GEO.id","GEO.id2","GEO.display.label","YEAR","HC01_VC03","HC01_VC04","HC01_VC06","HC01_VC07","HC01_VC08","HC01_VC09","HC01_VC10","HC01_VC11","HC01_VC12","HC01_VC75","HC01_VC85","HC01_VC86","HC01_VC87","HC01_VC88","HC01_VC89","HC01_VC90","HC01_VC91"
"507","1400000US11001009509",11001009509,"Census Tract 95.09, District of Columbia, District of Columbia","2013",1247,780,215,404,67,115,82,261,66,619,170,151,591,688,165,355,361
"508","1400000US11001009601",11001009601,"Census Tract 96.01, District of Columbia, District of Columbia","2013",784,558,348,141,74,54,25,363,249,1185,54,282,318,233,31,165,126
"509","1400000US11001009602",11001009602,"Census Tract 96.02, District of Columbia, District of Columbia","2013",1378,799,497,82,47,32,7,685,443,921,105,411,761,278,103,65,35
"510","1400000US11001009603",11001009603,"Census Tract 96.03, District of Columbia, District of Columbia","2013",1388,533,213,77,34,48,10,408,169,684,69,329,553,522,117,151,167
"511","1400000US11001009604",11001009604,"Census Tract 96.04, District of Columbia, District of Columbia","2013",1017,479,156,125,24,95,89,259,43,497,37,118,578,442,65,180,76
"512","1400000US11001009700",11001009700,"Census Tract 97, District of Columbia, District of Columbia","2013",1027,731,351,132,42,59,0,540,309,747,86,251,831,341,102,122,82
"513","1400000US11001009801",11001009801,"Census Tract 98.01, District of Columbia, District of Columbia","2013",634,354,161,16,13,58,6,280,142,803,55,331,291,197,46,86,55
"514","1400000US11001009802",11001009802,"Census Tract 98.02, District of Columbia, District of Columbia","2013",500,297,136,35,14,0,0,262,122,346,29,104,288,150,29,81,17
"515","1400000US11001009803",11001009803,"Census Tract 98.03, District of Columbia, District of Columbia","2013",1162,511,190,145,37,48,22,318,131,686,75,266,698,442,93,78,107
"516","1400000US11001009804",11001009804,"Census Tract 98.04, District of Columbia, District of Columbia","2013",973,556,232,164,48,51,27,341,157,685,44,105,627,331,64,116,68
"517","1400000US11001009807",11001009807,"Census Tract 98.07, District of Columbia, District of Columbia","2013",1346,706,265,199,12,74,40,433,213,662,105,227,861,586,23,172,120
"518","1400000US11001009810",11001009810,"Census Tract 98.10, District of Columbia, District of Columbia","2013",1036,499,331,38,13,24,24,437,294,531,51,202,418,438,35,76,0
"519","1400000US11001009811",11001009811,"Census Tract 98.11, District of Columbia, District of Columbia","2013",1705,1145,748,176,84,126,126,843,538,1626,28,373,1073,700,22,119,36
"520","1400000US11001009901",11001009901,"Census Tract 99.01, District of Columbia, District of Columbia","2013",1036,637,174,450,148,32,6,155,20,342,47,56,337,477,110,506,346
"521","1400000US11001009902",11001009902,"Census Tract 99.02, District of Columbia, District of Columbia","2013",1192,764,247,178,38,85,44,501,165,673,82,242,664,582,89,306,131
"522","1400000US11001009903",11001009903,"Census Tract 99.03, District of Columbia, District of Columbia","2013",719,400,148,99,0,9,9,292,139,476,24,95,401,211,106,146,118
"523","1400000US11001009904",11001009904,"Census Tract 99.04, District of Columbia, District of Columbia","2013",745,314,179,97,49,26,11,191,119,505,73,153,501,202,47,92,50
"524","1400000US11001009905",11001009905,"Census Tract 99.05, District of Columbia, District of Columbia","2013",995,550,320,174,93,55,26,321,201,662,66,150,605,411,40,96,113
"525","1400000US11001009906",11001009906,"Census Tract 99.06, District of Columbia, District of Columbia","2013",541,278,145,119,66,44,16,115,63,283,60,70,360,231,44,35,74
"526","1400000US11001009907",11001009907,"Census Tract 99.07, District of Columbia, District of Columbia","2013",1066,685,400,138,57,72,59,475,284,838,42,369,633,337,31,44,49
"527","1400000US11001010100",11001010100,"Census Tract 101, District of Columbia, District of Columbia","2013",1793,234,34,223,34,11,0,0,0,319,128,27,77,165,76,601,985
"528","1400000US11001010200",11001010200,"Census Tract 102, District of Columbia, District of Columbia","2013",1413,524,135,425,88,12,12,87,35,245,59,35,170,215,70,644,976
"529","1400000US11001010300",11001010300,"Census Tract 103, District of Columbia, District of Columbia","2013",1100,653,211,381,101,63,25,209,85,613,164,238,585,370,186,425,540
"530","1400000US11001010400",11001010400,"Census Tract 104, District of Columbia, District of Columbia","2013",1534,780,369,176,63,187,113,417,193,1061,144,293,929,748,138,354,167
"531","1400000US11001010500",11001010500,"Census Tract 105, District of Columbia, District of Columbia","2013",2274,626,41,450,30,16,11,160,0,300,45,96,477,346,53,1164,910
"532","1400000US11001010600",11001010600,"Census Tract 106, District of Columbia, District of Columbia","2013",2017,737,242,451,115,74,35,212,92,1236,97,235,347,358,52,1156,1199
"533","1400000US11001010700",11001010700,"Census Tract 107, District of Columbia, District of Columbia","2013",1152,154,3,131,0,0,0,23,3,606,0,48,84,82,8,438,648
"534","1400000US11001010800",11001010800,"Census Tract 108, District of Columbia, District of Columbia","2013",913,56,0,42,0,0,0,14,0,5956,28,0,22,60,18,244,358
"535","1400000US11001010900",11001010900,"Census Tract 109, District of Columbia, District of Columbia","2013",1129,639,495,85,19,89,67,465,409,1008,110,200,793,327,73,103,64
"536","1400000US11001011000",11001011000,"Census Tract 110, District of Columbia, District of Columbia","2013",2292,515,137,362,81,25,0,128,56,226,33,0,143,428,33,840,1504
"537","1400000US11001011100",11001011100,"Census Tract 111, District of Columbia, District of Columbia","2013",1615,764,253,391,143,63,38,310,72,909,148,485,1009,783,210,632,210
"538","1400000US11001000100",11001000100,"Census Tract 1, District of Columbia, District of Columbia","2014",2446,1207,505,1136,447,0,0,71,58,832,0,0,119,210,69,976,2515
"539","1400000US11001000201",11001000201,"Census Tract 2.01, District of Columbia, District of Columbia","2014",4,4,0,4,0,0,0,0,0,3754,0,0,12,23,0,8,28
"540","1400000US11001000202",11001000202,"Census Tract 2.02, District of Columbia, District of Columbia","2014",1672,543,214,475,175,11,3,57,36,1976,16,24,19,42,19,830,1426
"541","1400000US11001000300",11001000300,"Census Tract 3, District of Columbia, District of Columbia","2014",2563,1007,455,884,381,51,35,72,39,1260,47,79,191,230,58,1524,2256
"542","1400000US11001000400",11001000400,"Census Tract 4, District of Columbia, District of Columbia","2014",597,363,129,332,124,11,5,20,0,349,19,23,102,90,31,221,691
"543","1400000US11001000501",11001000501,"Census Tract 5.01, District of Columbia, District of Columbia","2014",1952,483,167,412,134,0,0,71,33,704,11,34,100,156,15,869,1444
"544","1400000US11001000502",11001000502,"Census Tract 5.02, District of Columbia, District of Columbia","2014",1609,506,245,492,238,0,0,14,7,536,51,34,94,149,39,686,1443
"545","1400000US11001000600",11001000600,"Census Tract 6, District of Columbia, District of Columbia","2014",2126,855,369,744,291,14,14,97,64,931,75,50,189,143,88,1082,2045
"546","1400000US11001000701",11001000701,"Census Tract 7.01, District of Columbia, District of Columbia","2014",3435,1006,333,904,301,0,0,102,32,800,62,58,262,245,79,1786,2110
"547","1400000US11001000702",11001000702,"Census Tract 7.02, District of Columbia, District of Columbia","2014",2249,462,161,301,57,69,28,92,76,670,24,0,88,387,110,1229,1170
"548","1400000US11001000801",11001000801,"Census Tract 8.01, District of Columbia, District of Columbia","2014",2900,1387,639,1202,569,61,34,124,36,2225,60,33,124,340,91,1375,2280
"549","1400000US11001000802",11001000802,"Census Tract 8.02, District of Columbia, District of Columbia","2014",1358,589,332,508,277,7,7,74,48,1047,0,39,70,78,51,864,1112
"550","1400000US11001000901",11001000901,"Census Tract 9.01, District of Columbia, District of Columbia","2014",1561,1143,499,1078,472,18,0,47,27,4336,16,41,107,297,47,929,1761
"551","1400000US11001000902",11001000902,"Census Tract 9.02, District of Columbia, District of Columbia","2014",832,576,359,470,297,20,9,86,53,754,1,20,64,115,69,429,898
"552","1400000US11001001001",11001001001,"Census Tract 10.01, District of Columbia, District of Columbia","2014",2838,1905,989,1606,833,67,53,232,103,2595,18,18,210,354,98,1562,2984
"553","1400000US11001001002",11001001002,"Census Tract 10.02, District of Columbia, District of Columbia","2014",1831,573,147,492,135,32,12,49,0,1322,192,70,56,184,24,658,1019
"554","1400000US11001001100",11001001100,"Census Tract 11, District of Columbia, District of Columbia","2014",2081,1219,431,959,299,58,31,202,101,897,85,5,193,217,111,1196,1646
"555","1400000US11001001200",11001001200,"Census Tract 12, District of Columbia, District of Columbia","2014",2446,1011,407,865,331,29,0,117,76,961,24,53,223,181,0,1584,1962
"556","1400000US11001001301",11001001301,"Census Tract 13.01, District of Columbia, District of Columbia","2014",1935,872,275,790,207,68,68,14,0,944,4,57,22,85,32,854,2148
"557","1400000US11001001302",11001001302,"Census Tract 13.02, District of Columbia, District of Columbia","2014",4867,1232,392,1051,253,148,122,33,17,1306,35,0,154,412,111,2159,3803
"558","1400000US11001001401",11001001401,"Census Tract 14.01, District of Columbia, District of Columbia","2014",1437,732,404,672,352,9,9,51,43,1047,43,0,49,139,40,779,1343
"559","1400000US11001001402",11001001402,"Census Tract 14.02, District of Columbia, District of Columbia","2014",1431,658,373,561,301,35,10,62,62,744,40,232,107,129,65,618,1051
"560","1400000US11001001500",11001001500,"Census Tract 15, District of Columbia, District of Columbia","2014",1989,1572,791,1450,766,0,0,122,25,1753,37,31,152,370,88,1181,2370
"561","1400000US11001001600",11001001600,"Census Tract 16, District of Columbia, District of Columbia","2014",1506,1035,380,804,296,59,24,172,60,833,1,67,269,311,92,959,1481
"562","1400000US11001001702",11001001702,"Census Tract 17.02, District of Columbia, District of Columbia","2014",1332,666,203,441,126,55,30,170,47,507,80,126,368,336,43,628,811
"563","1400000US11001001803",11001001803,"Census Tract 18.03, District of Columbia, District of Columbia","2014",1605,857,494,607,385,101,46,149,63,938,199,235,620,529,181,504,444
"564","1400000US11001001804",11001001804,"Census Tract 18.04, District of Columbia, District of Columbia","2014",2035,1100,526,557,304,145,39,398,183,1391,814,374,835,686,166,577,493
"565","1400000US11001001901",11001001901,"Census Tract 19.01, District of Columbia, District of Columbia","2014",1392,907,361,491,212,80,44,336,105,1212,82,111,717,683,117,398,483
"566","1400000US11001001902",11001001902,"Census Tract 19.02, District of Columbia, District of Columbia","2014",819,499,148,296,92,22,6,181,50,370,105,92,329,387,73,268,463
"567","1400000US11001002001",11001002001,"Census Tract 20.01, District of Columbia, District of Columbia","2014",960,588,225,403,224,41,0,144,1,520,213,164,406,239,102,534,425
"568","1400000US11001002002",11001002002,"Census Tract 20.02, District of Columbia, District of Columbia","2014",1404,672,317,371,173,78,33,223,111,949,144,160,603,581,120,588,579
"569","1400000US11001002101",11001002101,"Census Tract 21.01, District of Columbia, District of Columbia","2014",2145,1149,489,628,282,110,17,411,190,1362,409,309,1533,751,43,683,286
"570","1400000US11001002102",11001002102,"Census Tract 21.02, District of Columbia, District of Columbia","2014",2055,967,453,279,135,156,17,532,301,1455,182,132,914,655,128,760,673
"571","1400000US11001002201",11001002201,"Census Tract 22.01, District of Columbia, District of Columbia","2014",1119,816,217,475,129,59,14,282,74,1006,148,187,676,450,157,559,339
"572","1400000US11001002202",11001002202,"Census Tract 22.02, District of Columbia, District of Columbia","2014",1322,734,442,295,132,112,106,327,204,1144,268,145,832,422,106,444,355
"573","1400000US11001002301",11001002301,"Census Tract 23.01, District of Columbia, District of Columbia","2014",1088,637,243,269,102,86,28,282,113,572,135,256,638,416,88,436,550
"574","1400000US11001002302",11001002302,"Census Tract 23.02, District of Columbia, District of Columbia","2014",879,153,92,50,0,21,10,82,82,512,22,67,331,230,15,245,495
"575","1400000US11001002400",11001002400,"Census Tract 24, District of Columbia, District of Columbia","2014",1340,789,339,416,178,82,11,291,150,993,175,161,743,607,92,680,625
"576","1400000US11001002501",11001002501,"Census Tract 25.01, District of Columbia, District of Columbia","2014",998,425,252,201,172,22,0,202,80,647,251,176,446,187,96,347,423
"577","1400000US11001002502",11001002502,"Census Tract 25.02, District of Columbia, District of Columbia","2014",2347,1016,490,571,319,94,24,351,147,1266,462,364,1142,640,171,595,1000
"578","1400000US11001002600",11001002600,"Census Tract 26, District of Columbia, District of Columbia","2014",1000,635,275,526,236,35,4,74,35,597,2,65,122,191,49,546,934
"579","1400000US11001002701",11001002701,"Census Tract 27.01, District of Columbia, District of Columbia","2014",2631,867,384,629,295,129,47,109,42,889,190,141,381,375,91,1375,1685
"580","1400000US11001002702",11001002702,"Census Tract 27.02, District of Columbia, District of Columbia","2014",2280,908,340,638,267,143,27,127,46,975,281,219,658,405,54,1122,1756
"581","1400000US11001002801",11001002801,"Census Tract 28.01, District of Columbia, District of Columbia","2014",1785,836,476,294,160,273,135,269,181,924,419,379,577,448,94,550,501
"582","1400000US11001002802",11001002802,"Census Tract 28.02, District of Columbia, District of Columbia","2014",2027,762,326,325,112,159,39,278,175,1201,727,316,654,453,58,707,776
"583","1400000US11001002900",11001002900,"Census Tract 29, District of Columbia, District of Columbia","2014",1640,719,273,385,170,53,12,281,91,1035,379,199,619,226,182,790,1166
"584","1400000US11001003000",11001003000,"Census Tract 30, District of Columbia, District of Columbia","2014",1487,633,331,290,111,42,21,301,199,909,178,150,247,385,12,805,869
"585","1400000US11001003100",11001003100,"Census Tract 31, District of Columbia, District of Columbia","2014",1082,482,226,255,120,90,30,137,76,753,255,180,505,257,14,621,533
"586","1400000US11001003200",11001003200,"Census Tract 32, District of Columbia, District of Columbia","2014",1663,971,361,369,152,130,44,472,165,1098,462,553,829,480,76,517,531
"587","1400000US11001003301",11001003301,"Census Tract 33.01, District of Columbia, District of Columbia","2014",1466,473,198,292,131,32,11,149,56,752,25,119,230,431,64,925,890
"588","1400000US11001003302",11001003302,"Census Tract 33.02, District of Columbia, District of Columbia","2014",920,452,218,276,133,54,19,122,66,556,67,87,181,205,54,500,547
"589","1400000US11001003400",11001003400,"Census Tract 34, District of Columbia, District of Columbia","2014",1154,393,143,126,38,118,68,149,37,2589,170,148,275,208,0,632,567
"590","1400000US11001003500",11001003500,"Census Tract 35, District of Columbia, District of Columbia","2014",1141,407,161,209,34,36,21,162,106,2789,260,214,412,346,39,509,433
"591","1400000US11001003600",11001003600,"Census Tract 36, District of Columbia, District of Columbia","2014",1962,680,228,372,84,70,36,238,108,954,98,194,664,319,113,1159,1239
"592","1400000US11001003700",11001003700,"Census Tract 37, District of Columbia, District of Columbia","2014",2400,707,361,297,74,27,0,383,287,1594,222,346,460,500,33,1004,954
"593","1400000US11001003800",11001003800,"Census Tract 38, District of Columbia, District of Columbia","2014",2702,777,236,562,169,118,67,97,0,771,208,232,162,426,174,1313,1890
"594","1400000US11001003900",11001003900,"Census Tract 39, District of Columbia, District of Columbia","2014",2646,555,163,449,140,8,0,98,23,624,48,1,93,288,76,1510,1972
"595","1400000US11001004001",11001004001,"Census Tract 40.01, District of Columbia, District of Columbia","2014",2223,521,145,490,131,17,0,14,14,423,26,0,60,120,37,1363,1837
"596","1400000US11001004002",11001004002,"Census Tract 40.02, District of Columbia, District of Columbia","2014",1779,393,78,338,68,20,10,35,0,300,18,14,140,197,41,861,1204
"597","1400000US11001004100",11001004100,"Census Tract 41, District of Columbia, District of Columbia","2014",1436,482,149,441,127,22,11,19,11,341,25,76,52,44,60,658,1292
"598","1400000US11001004201",11001004201,"Census Tract 42.01, District of Columbia, District of Columbia","2014",2112,404,93,311,61,0,0,93,32,314,81,13,145,125,8,995,1834
"599","1400000US11001004202",11001004202,"Census Tract 42.02, District of Columbia, District of Columbia","2014",1712,293,79,278,79,6,0,9,0,480,0,31,23,133,32,851,1323
"600","1400000US11001004300",11001004300,"Census Tract 43, District of Columbia, District of Columbia","2014",1948,546,197,421,117,79,59,46,21,384,202,130,199,114,52,1114,1096
"601","1400000US11001004400",11001004400,"Census Tract 44, District of Columbia, District of Columbia","2014",2648,712,250,628,225,0,0,84,25,623,164,85,323,111,93,1807,2148
"602","1400000US11001004600",11001004600,"Census Tract 46, District of Columbia, District of Columbia","2014",1212,551,239,235,97,87,22,229,120,617,142,115,504,334,93,518,563
"603","1400000US11001004701",11001004701,"Census Tract 47.01, District of Columbia, District of Columbia","2014",2218,683,361,253,67,0,0,430,294,961,92,470,695,427,87,359,736
"604","1400000US11001004702",11001004702,"Census Tract 47.02, District of Columbia, District of Columbia","2014",1216,238,78,169,42,12,0,57,36,474,48,162,185,219,55,617,679
"605","1400000US11001004801",11001004801,"Census Tract 48.01, District of Columbia, District of Columbia","2014",958,290,89,202,89,36,0,52,0,412,65,168,209,285,23,557,446
"606","1400000US11001004802",11001004802,"Census Tract 48.02, District of Columbia, District of Columbia","2014",1585,629,231,276,109,109,74,244,48,696,262,177,593,237,48,522,611
"607","1400000US11001004901",11001004901,"Census Tract 49.01, District of Columbia, District of Columbia","2014",1025,497,291,247,116,35,29,215,146,649,177,153,253,195,34,561,414
"608","1400000US11001004902",11001004902,"Census Tract 49.02, District of Columbia, District of Columbia","2014",1406,533,165,266,55,55,2,212,108,495,212,122,237,201,89,592,755
"609","1400000US11001005001",11001005001,"Census Tract 50.01, District of Columbia, District of Columbia","2014",957,315,103,303,103,0,0,12,0,162,49,121,87,144,24,626,818
"610","1400000US11001005002",11001005002,"Census Tract 50.02, District of Columbia, District of Columbia","2014",3524,775,260,573,260,131,0,71,0,801,645,178,668,380,242,1097,1860
"611","1400000US11001005201",11001005201,"Census Tract 52.01, District of Columbia, District of Columbia","2014",4088,504,59,504,59,0,0,0,0,741,205,39,189,375,78,1850,2572
"612","1400000US11001005301",11001005301,"Census Tract 53.01, District of Columbia, District of Columbia","2014",3433,567,179,508,160,29,19,30,0,705,0,14,101,253,42,1679,2437
"613","1400000US11001005500",11001005500,"Census Tract 55, District of Columbia, District of Columbia","2014",4232,910,174,785,85,19,0,106,89,1619,15,27,274,311,80,1575,3111
"614","1400000US11001005600",11001005600,"Census Tract 56, District of Columbia, District of Columbia","2014",3579,590,92,437,92,143,0,10,0,2675,137,11,198,329,33,1316,2013
"615","1400000US11001005800",11001005800,"Census Tract 58, District of Columbia, District of Columbia","2014",1718,436,135,365,117,9,9,62,9,271,121,112,64,86,30,643,1317
"616","1400000US11001005900",11001005900,"Census Tract 59, District of Columbia, District of Columbia","2014",1394,194,45,194,45,0,0,0,0,743,59,169,206,168,40,798,719
"617","1400000US11001006202",11001006202,"Census Tract 62.02, District of Columbia, District of Columbia","2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","1400000US11001006400",11001006400,"Census Tract 64, District of Columbia, District of Columbia","2014",953,476,198,107,5,14,6,355,187,521,69,261,390,263,50,130,119
"619","1400000US11001006500",11001006500,"Census Tract 65, District of Columbia, District of Columbia","2014",1158,455,158,425,141,6,6,24,11,300,35,4,153,142,8,694,1068
"620","1400000US11001006600",11001006600,"Census Tract 66, District of Columbia, District of Columbia","2014",855,417,139,397,139,0,0,20,0,252,3,8,9,89,38,501,913
"621","1400000US11001006700",11001006700,"Census Tract 67, District of Columbia, District of Columbia","2014",1787,954,330,775,269,72,36,107,25,622,35,27,69,133,0,1042,1845
"622","1400000US11001006801",11001006801,"Census Tract 68.01, District of Columbia, District of Columbia","2014",838,398,95,184,21,45,14,169,60,445,65,125,309,312,35,361,397
"623","1400000US11001006802",11001006802,"Census Tract 68.02, District of Columbia, District of Columbia","2014",915,444,233,321,164,31,19,92,50,561,38,100,201,185,55,371,672
"624","1400000US11001006804",11001006804,"Census Tract 68.04, District of Columbia, District of Columbia","2014",0,0,0,0,0,0,0,0,0,43,149,509,1255,338,82,49,13
"625","1400000US11001006900",11001006900,"Census Tract 69, District of Columbia, District of Columbia","2014",1191,425,167,366,159,0,0,59,8,291,21,75,178,199,45,486,842
"626","1400000US11001007000",11001007000,"Census Tract 70, District of Columbia, District of Columbia","2014",1177,446,131,387,119,31,0,28,12,408,15,36,131,111,44,764,903
"627","1400000US11001007100",11001007100,"Census Tract 71, District of Columbia, District of Columbia","2014",1381,534,203,263,75,88,44,183,84,868,157,220,506,261,30,538,619
"628","1400000US11001007200",11001007200,"Census Tract 72, District of Columbia, District of Columbia","2014",2112,640,205,438,118,37,17,165,70,575,58,78,406,125,50,1092,1348
"629","1400000US11001007301",11001007301,"Census Tract 73.01, District of Columbia, District of Columbia","2014",852,771,603,699,531,19,19,53,53,1073,0,0,83,430,226,371,368
"630","1400000US11001007304",11001007304,"Census Tract 73.04, District of Columbia, District of Columbia","2014",1241,834,365,232,69,111,37,491,259,938,129,338,879,430,107,195,131
"631","1400000US11001007401",11001007401,"Census Tract 74.01, District of Columbia, District of Columbia","2014",899,521,355,19,12,91,31,411,312,843,93,303,516,167,37,50,39
"632","1400000US11001007403",11001007403,"Census Tract 74.03, District of Columbia, District of Columbia","2014",1081,708,355,86,67,57,16,565,272,1305,57,359,659,441,71,79,64
"633","1400000US11001007404",11001007404,"Census Tract 74.04, District of Columbia, District of Columbia","2014",1179,842,589,173,105,56,17,613,467,1654,192,188,886,243,63,154,29
"634","1400000US11001007406",11001007406,"Census Tract 74.06, District of Columbia, District of Columbia","2014",954,711,386,130,66,94,22,487,298,1299,56,265,616,371,176,52,14
"635","1400000US11001007407",11001007407,"Census Tract 74.07, District of Columbia, District of Columbia","2014",1158,718,355,195,39,43,0,480,316,857,65,217,729,395,45,205,28
"636","1400000US11001007408",11001007408,"Census Tract 74.08, District of Columbia, District of Columbia","2014",1052,716,343,118,15,133,28,465,300,974,28,364,1061,249,57,26,14
"637","1400000US11001007409",11001007409,"Census Tract 74.09, District of Columbia, District of Columbia","2014",1542,964,514,133,33,87,52,744,429,1137,28,340,1013,479,43,80,53
"638","1400000US11001007502",11001007502,"Census Tract 75.02, District of Columbia, District of Columbia","2014",1687,992,502,180,54,31,17,781,431,1722,109,448,1241,506,175,159,182
"639","1400000US11001007503",11001007503,"Census Tract 75.03, District of Columbia, District of Columbia","2014",899,503,320,86,30,27,17,390,273,855,51,175,610,252,38,79,90
"640","1400000US11001007504",11001007504,"Census Tract 75.04, District of Columbia, District of Columbia","2014",988,524,310,98,24,86,47,340,239,845,106,183,546,281,39,115,79
"641","1400000US11001007601",11001007601,"Census Tract 76.01, District of Columbia, District of Columbia","2014",1808,783,282,212,21,131,71,440,190,714,76,367,1083,721,178,236,252
"642","1400000US11001007603",11001007603,"Census Tract 76.03, District of Columbia, District of Columbia","2014",1960,736,187,221,19,131,22,384,146,544,146,159,1016,643,289,558,280
"643","1400000US11001007604",11001007604,"Census Tract 76.04, District of Columbia, District of Columbia","2014",1616,845,304,316,60,93,40,436,204,806,84,198,844,810,146,527,253
"644","1400000US11001007605",11001007605,"Census Tract 76.05, District of Columbia, District of Columbia","2014",1563,813,299,325,93,122,107,366,99,583,136,311,1106,400,140,261,219
"645","1400000US11001007703",11001007703,"Census Tract 77.03, District of Columbia, District of Columbia","2014",2172,1100,650,149,29,68,34,883,587,1525,71,545,983,677,316,159,27
"646","1400000US11001007707",11001007707,"Census Tract 77.07, District of Columbia, District of Columbia","2014",1467,922,359,256,80,104,23,562,256,1194,23,307,1141,675,144,236,109
"647","1400000US11001007708",11001007708,"Census Tract 77.08, District of Columbia, District of Columbia","2014",1099,663,296,120,46,137,83,406,167,839,85,201,939,247,105,39,45
"648","1400000US11001007709",11001007709,"Census Tract 77.09, District of Columbia, District of Columbia","2014",949,357,139,63,12,15,0,279,127,254,81,138,568,369,47,86,84
"649","1400000US11001007803",11001007803,"Census Tract 78.03, District of Columbia, District of Columbia","2014",1350,598,192,160,8,79,41,359,143,776,198,147,866,419,139,232,103
"650","1400000US11001007804",11001007804,"Census Tract 78.04, District of Columbia, District of Columbia","2014",1081,602,242,208,56,73,51,321,135,748,207,332,854,491,74,124,74
"651","1400000US11001007806",11001007806,"Census Tract 78.06, District of Columbia, District of Columbia","2014",865,462,168,101,14,91,12,270,142,531,62,98,733,304,50,135,23
"652","1400000US11001007807",11001007807,"Census Tract 78.07, District of Columbia, District of Columbia","2014",884,525,288,184,98,10,0,331,190,638,68,224,626,276,57,81,62
"653","1400000US11001007808",11001007808,"Census Tract 78.08, District of Columbia, District of Columbia","2014",1315,816,360,252,155,76,0,488,205,1404,97,417,868,316,71,327,126
"654","1400000US11001007809",11001007809,"Census Tract 78.09, District of Columbia, District of Columbia","2014",1131,618,254,137,20,97,0,384,234,684,58,255,705,358,108,136,165
"655","1400000US11001007901",11001007901,"Census Tract 79.01, District of Columbia, District of Columbia","2014",1572,803,349,187,58,150,81,466,210,1005,116,538,701,589,171,307,423
"656","1400000US11001007903",11001007903,"Census Tract 79.03, District of Columbia, District of Columbia","2014",736,348,133,165,43,37,23,146,67,376,59,49,421,191,49,213,163
"657","1400000US11001008001",11001008001,"Census Tract 80.01, District of Columbia, District of Columbia","2014",1352,624,248,440,185,42,0,142,63,368,68,54,159,301,69,817,962
"658","1400000US11001008002",11001008002,"Census Tract 80.02, District of Columbia, District of Columbia","2014",1602,748,260,529,204,16,9,203,47,671,25,125,361,293,184,884,1080
"659","1400000US11001008100",11001008100,"Census Tract 81, District of Columbia, District of Columbia","2014",1372,547,259,466,236,30,11,51,12,505,20,47,141,248,47,1009,1067
"660","1400000US11001008200",11001008200,"Census Tract 82, District of Columbia, District of Columbia","2014",1425,367,167,339,150,11,0,17,17,784,10,7,32,130,23,934,1114
"661","1400000US11001008301",11001008301,"Census Tract 83.01, District of Columbia, District of Columbia","2014",1007,439,151,347,124,26,18,66,9,408,29,26,72,95,15,710,947
"662","1400000US11001008302",11001008302,"Census Tract 83.02, District of Columbia, District of Columbia","2014",985,375,184,321,155,29,29,25,0,381,34,56,98,118,11,707,863
"663","1400000US11001008402",11001008402,"Census Tract 84.02, District of Columbia, District of Columbia","2014",1045,291,62,223,52,41,5,27,5,213,78,177,196,214,26,475,593
"664","1400000US11001008410",11001008410,"Census Tract 84.10, District of Columbia, District of Columbia","2014",533,259,116,143,48,30,11,86,57,326,11,32,200,183,62,289,295
"665","1400000US11001008701",11001008701,"Census Tract 87.01, District of Columbia, District of Columbia","2014",890,332,50,121,15,36,0,175,35,403,39,284,472,274,53,347,403
"666","1400000US11001008702",11001008702,"Census Tract 87.02, District of Columbia, District of Columbia","2014",697,311,47,72,9,49,9,190,29,345,66,148,239,326,53,248,247
"667","1400000US11001008802",11001008802,"Census Tract 88.02, District of Columbia, District of Columbia","2014",1799,787,238,225,39,127,36,435,163,911,132,388,991,777,77,599,469
"668","1400000US11001008803",11001008803,"Census Tract 88.03, District of Columbia, District of Columbia","2014",480,158,98,35,4,6,0,117,94,1092,73,117,362,177,23,114,57
"669","1400000US11001008804",11001008804,"Census Tract 88.04, District of Columbia, District of Columbia","2014",1122,419,191,90,49,75,0,254,142,719,82,320,549,623,77,161,183
"670","1400000US11001008903",11001008903,"Census Tract 89.03, District of Columbia, District of Columbia","2014",1415,770,379,127,7,87,31,556,341,818,75,501,705,393,44,399,169
"671","1400000US11001008904",11001008904,"Census Tract 89.04, District of Columbia, District of Columbia","2014",1559,616,307,237,94,106,78,273,135,708,144,462,776,489,94,238,112
"672","1400000US11001009000",11001009000,"Census Tract 90, District of Columbia, District of Columbia","2014",1694,538,181,245,107,29,12,264,62,403,149,303,740,401,118,350,317
"673","1400000US11001009102",11001009102,"Census Tract 91.02, District of Columbia, District of Columbia","2014",1860,992,565,274,116,69,69,649,380,1581,86,436,977,751,125,454,184
"674","1400000US11001009201",11001009201,"Census Tract 92.01, District of Columbia, District of Columbia","2014",601,241,118,101,40,17,11,123,67,591,79,88,306,127,48,138,407
"675","1400000US11001009203",11001009203,"Census Tract 92.03, District of Columbia, District of Columbia","2014",1007,408,191,142,79,10,0,256,112,718,71,180,264,332,51,483,400
"676","1400000US11001009204",11001009204,"Census Tract 92.04, District of Columbia, District of Columbia","2014",1349,687,375,262,128,106,50,319,197,644,137,300,716,423,53,231,92
"677","1400000US11001009301",11001009301,"Census Tract 93.01, District of Columbia, District of Columbia","2014",1169,761,287,499,218,26,0,236,69,707,40,92,536,455,82,496,842
"678","1400000US11001009302",11001009302,"Census Tract 93.02, District of Columbia, District of Columbia","2014",448,212,55,151,34,0,0,61,21,230,101,56,154,134,38,121,173
