2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
-3,4,12,16,19,18,24,23,18,14,3,3,3,2,1,14,14,17,24,16,12,12,1,1,4,-1,8,3,19,16,22,17,14,16,0,4,0,-12,7,11,14,26,22,20,16,12,2,8
0,8,20,22,22,23,30,26,22,18,7,8,4,9,8,16,22,23,30,22,19,18,8,6,7,2,14,12,23,22,27,22,20,22,4,9,3,-9,10,16,20,30,26,26,22,16,10,14
6,8,13,19,24,29,32,30,27,20,15,8,6,8,13,19,24,29,32,30,27,20,15,8,6,8,13,19,24,29,32,30,27,20,15,8,6,8,13,19,24,29,32,30,27,20,15,8
-2,-1,3,8,13,19,22,21,17,10,5,0,-2,-1,3,8,13,19,22,21,17,10,5,0,-2,-1,3,8,13,19,22,21,17,10,5,0,-2,-1,3,8,13,19,22,21,17,10,5,0
2,4,8,14,19,24,27,26,22,15,10,4,2,4,8,14,19,24,27,26,22,15,10,4,2,4,8,14,19,24,27,26,22,15,10,4,2,4,8,14,19,24,27,26,22,15,10,4
-2,4,12,8,3,-1,3,0,0,3,-3,4,2,5,0,2,3,-1,3,-4,-3,3,-2,2,5,-2,6,-2,4,-2,0,-4,-2,7,-6,5,1,-13,2,2,1,6,-1,0,0,1,0,10
25,25,28,32,34,38,38,39,36,31,28,22,25,25,28,32,34,38,38,39,36,31,28,22,25,25,28,32,34,38,38,39,36,31,28,22,25,25,28,32,34,38,38,39,36,31,28,22
1932*,1949*,2012*,1941*,1962*,1994*,1988*,1988*,1930*,1975*,1993*,1971*,1932*,1949*,2012*,1941*,1962*,1994*,1988*,1988*,1930*,1975*,1993*,1971*,1932*,1949*,2012*,1941*,1962*,1994*,1988*,1988*,1930*,1975*,1993*,1971*,1932*,1949*,2012*,1941*,1962*,1994*,1988*,1988*,1930*,1975*,1993*,1971*
-16,-21,-9,-2,4,8,13,11,6,0,-7,-14,-16,-21,-9,-2,4,8,13,11,6,0,-7,-14,-16,-21,-9,-2,4,8,13,11,6,0,-7,-14,-16,-21,-9,-2,4,8,13,11,6,0,-7,-14
1886*,1899*,1993*,1904*,1939*,1933*,1895*,1963*,1902*,1874*,1905*,1904*,1886*,1899*,1993*,1904*,1939*,1933*,1895*,1963*,1902*,1874*,1905*,1904*,1886*,1899*,1993*,1904*,1939*,1933*,1895*,1963*,1902*,1874*,1905*,1904*,1886*,1899*,1993*,1904*,1939*,1933*,1895*,1963*,1902*,1874*,1905*,1904*
0,0,0,0,3.1,0,0.05,0,0,0.15,0,0,2.01,0.25,0,0,0,0,0,0,0,0,0.2,0,0,0.18,0,3.73,1.02,0,4.34,0,0,3.66,0,0,0,0,0,0,0,0.2,0.03,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,0,0,0,0,0,0,11,10,14,9,10,2,0,0,0,0,0,0,10,12,11,16,4,6,0,0,0,0,0,0,14,9,15,27,8,2,0,0,0,0,0,2,8,4
0,0,2,4,4,5,12,8,4,0,0,0,0,0,0,0,4,5,12,4,1,0,0,0,0,0,0,0,5,4,9,4,2,4,0,0,0,0,0,0,2,12,8,8,4,0,0,0
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
6,8,15,32,28,28,36,33,24,18,13,11,6,5,16,23,31,31,36,27,25,23,12,4,6,3,9,11,22,32,28,29,27,20,9,10,9,-7,21,23,31,36,31,34,30,19,21,14
-4,5,11,17,17,17,24,21,16,9,5,8,3,1,5,13,19,21,27,17,17,17,8,1,1,-3,-1,1,13,20,22,18,17,16,3,4,-3,-12,3,11,19,25,19,21,16,11,6,5
1,6,13,24,22,22,30,27,20,14,9,10,4,3,10,18,25,26,32,22,21,20,10,2,4,0,4,6,18,26,25,24,22,18,6,7,3,-10,12,17,25,30,25,28,23,15,14,10
6,8,13,19,24,29,32,30,26,20,14,8,6,8,13,19,24,29,32,30,26,20,14,8,6,8,13,19,24,29,32,30,26,20,14,8,6,8,13,19,24,29,32,30,26,20,14,8
-2,-1,3,8,14,19,22,21,17,10,5,0,-2,-1,3,8,14,19,22,21,17,10,5,0,-2,-1,3,8,14,19,22,21,17,10,5,0,-2,-1,3,8,14,19,22,21,17,10,5,0
2,4,8,14,19,24,27,26,22,15,10,4,2,4,8,14,19,24,27,26,22,15,10,4,2,4,8,14,19,24,27,26,22,15,10,4,2,4,8,14,19,24,27,26,22,15,10,4
-1,2,5,10,3,-2,3,1,-2,-1,-1,6,2,-1,2,4,6,2,5,-4,-1,5,0,-2,2,-4,-4,-8,-1,2,-2,-2,0,3,-4,3,1,-14,4,3,6,6,-2,2,1,0,4,6
23,24,30,33,34,37,40,39,36,32,24,23,23,24,30,33,34,37,40,39,36,32,24,23,23,24,30,33,34,37,40,39,36,32,24,23,23,24,30,33,34,37,40,39,36,32,24,23
1953*,1954*,1945*,2002*,1911*,1994*,1988*,1997*,1991*,1897*,2001*,1971*,1953*,1954*,1945*,2002*,1911*,1994*,1988*,1997*,1991*,1897*,2001*,1971*,1953*,1954*,1945*,2002*,1911*,1994*,1988*,1997*,1991*,1897*,2001*,1971*,1953*,1954*,1945*,2002*,1911*,1994*,1988*,1997*,1991*,1897*,2001*,1971*
-17,-15,-10,-2,3,10,13,12,7,-1,-7,-12,-17,-15,-10,-2,3,10,13,12,7,-1,-7,-12,-17,-15,-10,-2,3,10,13,12,7,-1,-7,-12,-17,-15,-10,-2,3,10,13,12,7,-1,-7,-12
1893*,1905*,1911*,1943*,1920*,1917*,1930*,1921*,1902*,1876*,1933*,1917*,1893*,1905*,1911*,1943*,1920*,1917*,1930*,1921*,1902*,1876*,1933*,1917*,1893*,1905*,1911*,1943*,1920*,1917*,1930*,1921*,1902*,1876*,1933*,1917*,1893*,1905*,1911*,1943*,1920*,1917*,1930*,1921*,1902*,1876*,1933*,1917*
0.08,0.23,0.05,0,0,0,0.05,0,0,0,0,0.23,0.74,0.05,0.08,0,0,0,0,0,0.13,0,0.86,0,0,0,0.81,0,5.72,0,0,0,0,0.05,0.03,1.02,0,0.74,0,0.1,1.68,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0,0,0,0,0,0,0,0,0,0,73.9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,12,5,0,0,0,0,0,0,4,9,8,14,15,8,0,0,0,0,0,0,0,8,16,14,18,14,12,0,0,0,0,0,0,12,11,15,28,6,1,0,0,0,0,0,3,4,8
0,0,0,6,4,4,12,9,2,0,0,0,0,0,0,0,7,8,14,4,3,2,0,0,0,0,0,0,0,8,7,6,4,0,0,0,0,0,0,0,7,12,7,10,5,0,0,0
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
16,12,24,25,25,25,38,34,24,21,13,13,8,1,6,27,28,30,36,27,22,25,18,4,9,3,0,13,21,36,28,31,26,24,11,14,4,-1,23,26,31,29,29,36,30,16,16,12
4,4,11,16,16,17,25,22,15,8,2,9,4,-3,3,16,17,23,27,17,12,17,11,2,-1,-4,-3,4,11,23,19,22,15,13,6,4,-2,-8,4,15,21,23,22,22,17,7,8,8
10,8,18,20,20,21,32,28,20,14,8,11,6,-1,4,22,22,26,32,22,17,21,14,3,4,0,-2,8,16,30,24,26,20,18,8,9,1,-4,14,20,26,26,26,29,24,12,12,10
6,9,13,20,24,29,32,30,26,20,14,8,6,9,13,20,24,29,32,30,26,20,14,8,6,9,13,20,24,29,32,30,26,20,14,8,6,9,13,20,24,29,32,30,26,20,14,8
-2,0,3,9,14,19,22,21,17,10,5,0,-2,0,3,9,14,19,22,21,17,10,5,0,-2,0,3,9,14,19,22,21,17,10,5,0,-2,0,3,9,14,19,22,21,17,10,5,0
2,4,8,14,19,24,27,26,21,15,10,4,2,4,8,14,19,24,27,26,21,15,10,4,2,4,8,14,19,24,27,26,21,15,10,4,2,4,8,14,19,24,27,26,21,15,10,4
8,4,10,6,1,-3,5,2,-1,-1,-2,7,4,-5,-4,8,3,2,5,-4,-4,6,4,-1,2,-4,-10,-6,-3,6,-3,0,-1,3,-2,5,-1,-8,6,6,7,2,-1,3,3,-3,2,6
22,26,31,35,33,36,39,41,36,30,25,18,22,26,31,35,33,36,39,41,36,30,25,18,22,26,31,35,33,36,39,41,36,30,25,18,22,26,31,35,33,36,39,41,36,30,25,18
1943*,1976*,1945*,2002*,1974*,2014*,1980*,1997*,1991*,1938*,1896*,1984*,1943*,1976*,1945*,2002*,1974*,2014*,1980*,1997*,1991*,1938*,1896*,1984*,1943*,1976*,1945*,2002*,1974*,2014*,1980*,1997*,1991*,1938*,1896*,1984*,1943*,1976*,1945*,2002*,1974*,2014*,1980*,1997*,1991*,1938*,1896*,1984*
-21,-15,-11,-3,4,10,13,11,7,1,-8,-12,-21,-15,-11,-3,4,10,13,11,7,1,-8,-12,-21,-15,-11,-3,4,10,13,11,7,1,-8,-12,-21,-15,-11,-3,4,10,13,11,7,1,-8,-12
1982*,1958*,1900*,1875*,1956*,1926*,1929*,1902*,1923*,1893*,1933*,1876*,1982*,1958*,1900*,1875*,1956*,1926*,1929*,1902*,1923*,1893*,1933*,1876*,1982*,1958*,1900*,1875*,1956*,1926*,1929*,1902*,1923*,1893*,1933*,1876*,1982*,1958*,1900*,1875*,1956*,1926*,1929*,1902*,1923*,1893*,1933*,1876*
0.66,0,0,0,0,0,0,0.03,0.36,0,0,0.18,0.03,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.89,0,0,0,0,0.03,0,0,1.8,0,0,0.58,0,0.08,0,0.46,0,0,0,0,0,1.07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,178,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
8,10,0,0,0,0,0,0,0,4,10,7,12,19,14,0,0,0,0,0,1,0,4,15,14,18,20,10,2,0,0,0,0,0,10,9,17,22,4,0,0,0,0,0,0,6,6,8
0,0,0,2,2,3,14,10,2,0,0,0,0,0,0,4,4,8,14,4,0,3,0,0,0,0,0,0,0,12,6,8,2,0,0,0,0,0,0,2,8,8,8,11,6,0,0,0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
14,15,20,17,24,22,38,30,27,22,12,17,4,6,4,26,19,26,35,23,23,21,22,7,4,14,6,14,21,35,30,29,27,23,6,6,7,1,12,29,33,33,31,32,31,12,18,11
-2,1,11,12,13,17,27,21,19,12,4,6,-1,-6,1,16,16,20,27,19,11,12,11,0,-4,-1,-1,4,12,25,20,22,18,13,-4,3,1,-11,2,16,22,22,25,23,18,3,8,2
6,8,16,14,18,20,32,26,23,17,8,12,2,0,2,21,18,23,31,21,17,16,16,4,0,6,2,9,16,30,25,26,22,18,1,4,4,-5,7,22,28,28,28,28,24,8,13,6
6,9,14,20,24,29,31,30,26,20,14,8,6,9,14,20,24,29,31,30,26,20,14,8,6,9,14,20,24,29,31,30,26,20,14,8,6,9,14,20,24,29,31,30,26,20,14,8
-2,0,3,9,14,20,22,21,16,10,5,0,-2,0,3,9,14,20,22,21,16,10,5,0,-2,0,3,9,14,20,22,21,16,10,5,0,-2,0,3,9,14,20,22,21,16,10,5,0
2,4,8,14,19,25,27,26,21,15,9,4,2,4,8,14,19,25,27,26,21,15,9,4,2,4,8,14,19,25,27,26,21,15,9,4,2,4,8,14,19,25,27,26,21,15,9,4
4,4,8,0,-1,-5,5,0,2,2,-1,8,0,-4,-6,7,-1,-2,4,-5,-4,1,7,0,-2,2,-6,-5,-3,5,-2,0,1,3,-8,0,2,-9,-1,8,9,3,1,2,3,-7,4,2
21,25,27,35,36,37,39,37,33,29,27,23,21,25,27,35,36,37,39,37,33,29,27,23,21,25,27,35,36,37,39,37,33,29,27,23,21,25,27,35,36,37,39,37,33,29,27,23
1990*,2011*,1989*,1976*,1877*,1944*,1887*,2002*,1927*,1938*,1921*,2006*,1990*,2011*,1989*,1976*,1877*,1944*,1887*,2002*,1927*,1938*,1921*,2006*,1990*,2011*,1989*,1976*,1877*,1944*,1887*,2002*,1927*,1938*,1921*,2006*,1990*,2011*,1989*,1976*,1877*,1944*,1887*,2002*,1927*,1938*,1921*,2006*
-21,-16,-11,-4,4,11,13,12,7,1,-6,-12,-21,-16,-11,-4,4,11,13,12,7,1,-6,-12,-21,-16,-11,-4,4,11,13,12,7,1,-6,-12,-21,-16,-11,-4,4,11,13,12,7,1,-6,-12
1893*,1903*,1900*,1875*,1973*,1965*,1892*,1902*,1937*,1876*,1959*,1926*,1893*,1903*,1900*,1875*,1973*,1965*,1892*,1902*,1937*,1876*,1959*,1926*,1893*,1903*,1900*,1875*,1973*,1965*,1892*,1902*,1937*,1876*,1959*,1926*,1893*,1903*,1900*,1875*,1973*,1965*,1892*,1902*,1937*,1876*,1959*,1926*
0,0,0,0.13,0,0.71,0,0.41,2.36,0,0,0,0,0,0.81,0.15,0.15,0.58,2.64,0.48,0,0,0.38,0,0,0.15,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,1.93,1.35,0.1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,152,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0
12,10,2,4,0,0,0,0,0,1,10,6,16,18,16,0,0,0,0,0,1,2,2,14,18,12,16,9,2,0,0,0,0,0,17,14,14,23,11,0,0,0,0,0,0,10,5,12
0,0,0,0,0,2,14,8,5,0,0,0,0,0,0,3,0,5,13,3,0,0,0,0,0,0,0,0,0,12,7,8,4,0,0,0,0,0,0,4,10,10,10,10,6,0,0,0
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
5,7,24,22,29,31,35,26,22,24,14,12,12,8,16,26,25,26,35,24,26,19,11,16,11,17,7,22,23,31,29,30,26,17,4,6,10,-6,12,21,32,32,37,33,31,13,18,7
-4,2,13,10,13,21,24,21,15,14,7,2,1,3,4,11,16,19,27,18,13,12,5,-1,-4,2,2,8,9,23,23,23,16,10,-6,1,1,-12,4,13,22,23,26,25,19,3,15,-1
0,4,18,16,21,26,30,24,18,19,10,7,6,6,10,18,20,22,31,21,20,16,8,8,4,10,4,15,16,27,26,26,21,14,-1,4,6,-9,8,17,27,28,32,29,25,8,16,3
6,9,14,20,24,30,31,30,26,20,14,8,6,9,14,20,24,30,31,30,26,20,14,8,6,9,14,20,24,30,31,30,26,20,14,8,6,9,14,20,24,30,31,30,26,20,14,8
-2,0,3,9,14,20,22,21,16,10,5,0,-2,0,3,9,14,20,22,21,16,10,5,0,-2,0,3,9,14,20,22,21,16,10,5,0,-2,0,3,9,14,20,22,21,16,10,5,0
2,4,9,14,19,25,27,26,21,15,9,4,2,4,9,14,19,25,27,26,21,15,9,4,2,4,9,14,19,25,27,26,21,15,9,4,2,4,9,14,19,25,27,26,21,15,9,4
-2,0,9,2,2,1,3,-2,-3,4,1,3,4,2,1,4,1,-3,4,-5,-1,1,-1,4,2,6,-5,1,-3,2,-1,0,0,-1,-10,0,4,-13,-1,3,8,3,5,3,4,-7,7,-1
22,23,29,34,36,37,39,37,36,31,25,23,22,23,29,34,36,37,39,37,36,31,25,23,22,23,29,34,36,37,39,37,36,31,25,23,22,23,29,34,36,37,39,37,36,31,25,23
1951*,1939*,1945*,1973*,1997*,1994*,1930*,2002*,1895*,1938*,1928*,1924*,1951*,1939*,1945*,1973*,1997*,1994*,1930*,2002*,1895*,1938*,1928*,1924*,1951*,1939*,1945*,1973*,1997*,1994*,1930*,2002*,1895*,1938*,1928*,1924*,1951*,1939*,1945*,1973*,1997*,1994*,1930*,2002*,1895*,1938*,1928*,1924*
-20,-16,-11,-6,6,11,13,12,7,-1,-8,-14,-20,-16,-11,-6,6,11,13,12,7,-1,-8,-14,-20,-16,-11,-6,6,11,13,12,7,-1,-8,-14,-20,-16,-11,-6,6,11,13,12,7,-1,-8,-14
1994*,1903*,1876*,1875*,1976*,1909*,1911*,1924*,1916*,1880*,1891*,1884*,1994*,1903*,1876*,1875*,1976*,1909*,1911*,1924*,1916*,1880*,1891*,1884*,1994*,1903*,1876*,1875*,1976*,1909*,1911*,1924*,1916*,1880*,1891*,1884*,1994*,1903*,1876*,1875*,1976*,1909*,1911*,1924*,1916*,1880*,1891*,1884*
0,0.2,0.03,0,0,0,1.07,0.91,0,0.61,0,0,0,0.18,0,3.48,0.05,0,0,0,0,0,0,0,0,0.3,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.3,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0
18,14,0,2,0,0,0,0,0,0,8,11,12,12,8,0,0,0,0,0,0,2,10,10,14,8,14,3,2,0,0,0,0,4,19,14,12,27,10,1,0,0,0,0,0,10,2,15
0,0,0,0,3,8,12,6,0,1,0,0,0,0,0,0,2,4,13,3,2,0,0,0,0,0,0,0,0,9,8,8,3,0,0,0,0,0,0,0,9,10,14,11,7,0,0,0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4,10,22,24,27,37,28,28,24,21,14,12,17,5,12,17,28,27,34,32,28,19,9,16,15,13,16,18,25,31,29,32,29,21,13,4,10,-6,8,28,24,33,36,30,28,20,16,8
-2,1,17,11,15,23,21,21,12,11,7,5,3,-3,4,9,19,19,27,21,16,9,2,7,3,3,6,9,13,21,23,22,18,7,2,-1,-1,-15,2,14,17,24,28,23,20,7,6,0
1,6,20,18,21,30,24,24,18,16,10,8,10,1,8,13,24,23,30,26,22,14,6,12,9,8,11,14,19,26,26,27,24,14,8,2,4,-10,5,21,20,28,32,26,24,14,11,4
6,9,14,20,25,30,31,30,26,19,13,7,6,9,14,20,25,30,31,30,26,19,13,7,6,9,14,20,25,30,31,30,26,19,13,7,6,9,14,20,25,30,31,30,26,19,13,7
-2,0,4,9,14,20,22,21,16,9,4,0,-2,0,4,9,14,20,22,21,16,9,4,0,-2,0,4,9,14,20,22,21,16,9,4,0,-2,0,4,9,14,20,22,21,16,9,4,0
2,4,9,15,19,25,27,26,21,14,9,3,2,4,9,15,19,25,27,26,21,14,9,3,2,4,9,15,19,25,27,26,21,14,9,3,2,4,9,15,19,25,27,26,21,14,9,3
-1,2,11,3,2,5,-3,-2,-3,2,1,5,8,-3,-1,-2,5,-2,3,0,1,0,-3,9,7,4,2,-1,0,1,-1,1,3,0,-1,-1,2,-14,-4,6,1,3,5,0,3,0,2,1
21,24,28,34,36,37,41,38,34,30,26,19,21,24,28,34,36,37,41,38,34,30,26,19,21,24,28,34,36,37,41,38,34,30,26,19,21,24,28,34,36,37,41,38,34,30,26,19
1951*,1930*,1945*,1941*,1996*,1931*,1930*,1983*,1895*,1969*,1942*,1889*,1951*,1930*,1945*,1941*,1996*,1931*,1930*,1983*,1895*,1969*,1942*,1889*,1951*,1930*,1945*,1941*,1996*,1931*,1930*,1983*,1895*,1969*,1942*,1889*,1951*,1930*,1945*,1941*,1996*,1931*,1930*,1983*,1895*,1969*,1942*,1889*
-19,-15,-11,-2,6,12,12,10,5,-1,-7,-17,-19,-15,-11,-2,6,12,12,10,5,-1,-7,-17,-19,-15,-11,-2,6,12,12,10,5,-1,-7,-17,-19,-15,-11,-2,6,12,12,10,5,-1,-7,-17
1985*,2015*,1885*,1904*,2002*,1926*,1890*,1896*,1916*,1972*,1901*,1942*,1985*,2015*,1885*,1904*,2002*,1926*,1890*,1896*,1916*,1972*,1901*,1942*,1985*,2015*,1885*,1904*,2002*,1926*,1890*,1896*,1916*,1972*,1901*,1942*,1985*,2015*,1885*,1904*,2002*,1926*,1890*,1896*,1916*,1972*,1901*,1942*
0.13,0,0.28,0,0.03,0,0.48,0,0,0,0,1.42,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0.03,0,0,0,0,1.24,1.96,0,5.92,0,0.43,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0
17,12,0,0,0,0,0,0,0,2,8,10,8,17,10,5,0,0,0,0,0,4,12,6,9,10,7,4,0,0,0,0,0,4,10,16,14,28,13,0,0,0,0,0,0,4,7,14
0,0,2,0,3,12,6,6,0,0,0,0,0,0,0,0,6,5,12,8,4,0,0,0,0,0,0,0,1,8,8,9,6,0,0,0,0,0,0,3,2,10,14,8,6,0,0,0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1,10,21,28,24,37,22,30,27,19,14,15,8,5,6,13,28,29,34,32,27,20,11,22,5,21,14,21,27,24,30,32,30,23,4,7,4,2,16,22,17,34,33,30,21,23,13,14
-2,0,15,14,19,26,19,19,15,9,4,4,0,-4,-1,6,20,17,26,23,18,8,2,11,-8,4,7,6,17,21,23,22,18,12,-2,1,1,-10,2,12,12,24,26,22,17,9,3,3
0,5,18,21,22,32,20,24,21,14,9,10,4,0,2,10,24,23,30,28,22,14,6,16,-2,12,10,14,22,22,26,27,24,18,1,4,2,-4,9,17,14,29,30,26,19,16,8,8
6,9,14,20,25,30,31,30,25,19,13,7,6,9,14,20,25,30,31,30,25,19,13,7,6,9,14,20,25,30,31,30,25,19,13,7,6,9,14,20,25,30,31,30,25,19,13,7
-2,0,4,9,14,20,22,21,16,9,4,0,-2,0,4,9,14,20,22,21,16,9,4,0,-2,0,4,9,14,20,22,21,16,9,4,0,-2,0,4,9,14,20,22,21,16,9,4,0
2,5,9,15,20,25,27,25,21,14,9,3,2,5,9,15,20,25,27,25,21,14,9,3,2,5,9,15,20,25,27,25,21,14,9,3,2,5,9,15,20,25,27,25,21,14,9,3
-2,0,9,6,2,7,-7,-1,0,0,0,7,2,-5,-7,-5,4,-2,3,3,1,0,-3,13,-4,7,1,-1,2,-3,-1,2,3,4,-8,1,0,-9,0,2,-6,4,3,1,-2,2,-1,5
21,24,32,32,35,37,40,38,36,29,26,22,21,24,32,32,35,37,40,38,36,29,26,22,21,24,32,32,35,37,40,38,36,29,26,22,21,24,32,32,35,37,40,38,36,29,26,22
1959*,1953*,1921*,1976*,1934*,2012*,1926*,1874*,1895*,1947*,1900*,2013*,1959*,1953*,1921*,1976*,1934*,2012*,1926*,1874*,1895*,1947*,1900*,2013*,1959*,1953*,1921*,1976*,1934*,2012*,1926*,1874*,1895*,1947*,1900*,2013*,1959*,1953*,1921*,1976*,1934*,2012*,1926*,1874*,1895*,1947*,1900*,2013*
-20,-14,-12,-1,5,11,13,12,5,-1,-8,-17,-20,-14,-12,-1,5,11,13,12,5,-1,-8,-17,-20,-14,-12,-1,5,11,13,12,5,-1,-8,-17,-20,-14,-12,-1,5,11,13,12,5,-1,-8,-17
1985*,1885*,1885*,1875*,1907*,1940*,1909*,1908*,1956*,1974*,1872*,1942*,1985*,1885*,1885*,1875*,1907*,1940*,1909*,1908*,1956*,1974*,1872*,1942*,1985*,1885*,1885*,1875*,1907*,1940*,1909*,1908*,1956*,1974*,1872*,1942*,1985*,1885*,1885*,1875*,1907*,1940*,1909*,1908*,1956*,1974*,1872*,1942*
0.58,0,0,0.41,0.08,0,0.53,1.5,0,0,0,0.66,0,0,0,0,0,0,0,0.18,2.21,0,0,0,0.46,0.08,0,0,0.41,0,0,0.03,0,0.58,0,0,0.2,1.78,0,0.41,0.84,0.08,0,0,0.58,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,9.9,66,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
18,13,0,0,0,0,0,0,0,4,9,8,14,18,16,8,0,0,0,0,0,4,12,2,20,6,8,4,0,0,0,0,0,0,17,14,16,22,9,1,4,0,0,0,0,2,10,10
0,0,0,3,4,14,2,6,3,0,0,0,0,0,0,0,6,5,12,10,4,0,0,0,0,0,0,0,4,4,8,9,6,0,0,0,0,0,0,0,0,11,12,8,1,0,0,0
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
0,17,26,14,27,36,28,30,29,23,16,7,0,2,10,14,30,30,32,33,24,20,17,22,-7,18,23,22,32,28,31,29,24,14,11,4,9,10,13,23,26,34,32,30,24,24,9,17
-1,6,15,8,19,23,21,20,19,9,2,2,-7,-1,-2,5,21,19,24,23,14,11,8,14,-13,1,7,11,18,20,23,23,15,13,-3,1,2,2,7,11,11,26,22,18,17,10,3,11
0,12,20,11,23,30,24,25,24,16,9,4,-4,0,4,10,26,24,28,28,19,16,12,18,-10,10,15,16,25,24,27,26,20,14,4,2,6,6,10,17,18,30,27,24,20,17,6,14
6,9,14,20,25,30,31,30,25,19,13,7,6,9,14,20,25,30,31,30,25,19,13,7,6,9,14,20,25,30,31,30,25,19,13,7,6,9,14,20,25,30,31,30,25,19,13,7
-2,0,4,10,15,20,22,21,16,9,4,-1,-2,0,4,10,15,20,22,21,16,9,4,-1,-2,0,4,10,15,20,22,21,16,9,4,-1,-2,0,4,10,15,20,22,21,16,9,4,-1
