STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
997314,99999, 20140101,   36.8,24, 9999.9, 0, 1027.3,24, 9999.9, 0, 999.9, 0,   5.1,24,  13.0, 999.9,   46.0*,  31.6*, 0.00I,999.9, 000000,
997314,99999, 20140102,   37.5,24, 9999.9, 0, 1015.2,24, 9999.9, 0, 999.9, 0,   2.5,24,   5.1, 999.9,   42.8*,  33.4*, 0.00I,999.9, 000000,
997314,99999, 20140103,   25.1,24, 9999.9, 0, 1015.9,24, 9999.9, 0, 999.9, 0,   7.5,24,  21.0, 999.9,   33.6*,  18.7*, 0.00I,999.9, 000000,
997314,99999, 20140104,   24.1,23, 9999.9, 0, 1031.7,23, 9999.9, 0, 999.9, 0,   5.8,23,  11.1, 999.9,   34.0*,  19.0*, 0.00I,999.9, 000000,
997314,99999, 20140105,   35.6,24, 9999.9, 0, 1022.9,24, 9999.9, 0, 999.9, 0,   2.7,24,   5.1, 999.9,   38.8*,  31.8*, 0.00I,999.9, 000000,
997314,99999, 20140106,   39.9,24, 9999.9, 0, 1005.0,24, 9999.9, 0, 999.9, 0,   8.2,24,  22.9, 999.9,   46.6*,  30.4*, 0.00I,999.9, 000000,
997314,99999, 20140107,   12.6,24, 9999.9, 0, 1024.1,24, 9999.9, 0, 999.9, 0,  12.7,24,  19.0, 999.9,   25.5*,   5.9*, 0.00I,999.9, 000000,
997314,99999, 20140108,   19.1,24, 9999.9, 0, 1033.4,24, 9999.9, 0, 999.9, 0,   4.8,24,   8.9, 999.9,   28.6*,  14.2*, 0.00I,999.9, 000000,
997314,99999, 20140109,   31.6,24, 9999.9, 0, 1035.1,24, 9999.9, 0, 999.9, 0,   2.4,24,   5.1, 999.9,   37.6*,  28.0*, 0.00I,999.9, 000000,
997314,99999, 20140110,   34.5,24, 9999.9, 0, 1031.4,24, 9999.9, 0, 999.9, 0,   1.5,24,   2.9, 999.9,   37.9*,  32.5*, 0.00I,999.9, 000000,
997314,99999, 20140111,   41.0,24, 9999.9, 0, 1011.7,24, 9999.9, 0, 999.9, 0,   2.7,24,   7.0, 999.9,   52.0*,  36.0*, 0.00I,999.9, 000000,
997314,99999, 20140112,   48.0,24, 9999.9, 0, 1007.8,24, 9999.9, 0, 999.9, 0,   7.4,24,  12.0, 999.9,   54.5*,  43.5*, 0.00I,999.9, 000000,
997314,99999, 20140113,   40.3,23, 9999.9, 0, 1017.8,23, 9999.9, 0, 999.9, 0,   2.9,23,   9.9, 999.9,   55.0*,  30.9*, 0.00I,999.9, 000000,
997314,99999, 20140114,   48.0,24, 9999.9, 0, 1009.7,24, 9999.9, 0, 999.9, 0,   5.4,24,  11.1, 999.9,   51.4*,  45.3*, 0.00I,999.9, 000000,
997314,99999, 20140115,   40.9,24, 9999.9, 0, 1013.1,24, 9999.9, 0, 999.9, 0,   3.3,24,  14.0, 999.9,   46.4*,  37.0*, 0.00I,999.9, 000000,
997314,99999, 20140116,   37.7,24, 9999.9, 0, 1014.5,24, 9999.9, 0, 999.9, 0,   7.3,24,  12.0, 999.9,   42.8*,  34.5*, 0.00I,999.9, 000000,
997314,99999, 20140117,   37.4,23, 9999.9, 0, 1013.6,23, 9999.9, 0, 999.9, 0,   4.6,23,   8.0, 999.9,   46.0*,  32.9*, 0.00I,999.9, 000000,
997314,99999, 20140118,   33.6,24, 9999.9, 0, 1012.0,24, 9999.9, 0, 999.9, 0,  10.2,24,  17.1, 999.9,   42.4*,  27.9*, 0.00I,999.9, 000000,
997314,99999, 20140119,   32.1,24, 9999.9, 0, 1011.8,24, 9999.9, 0, 999.9, 0,   5.7,24,  12.0, 999.9,   48.6*,  24.8*, 0.00I,999.9, 000000,
997314,99999, 20140120,   44.4,24, 9999.9, 0, 1006.4,24, 9999.9, 0, 999.9, 0,   6.5,24,  15.9, 999.9,   54.0*,  39.2*, 0.00I,999.9, 000000,
997314,99999, 20140121,   35.2,24, 9999.9, 0, 1010.3,24, 9999.9, 0, 999.9, 0,   4.8,24,   9.9, 999.9,   47.3*,  22.8*, 0.00I,999.9, 000000,
997314,99999, 20140122,   14.8,24, 9999.9, 0, 1014.7,24, 9999.9, 0, 999.9, 0,  11.1,24,  15.9, 999.9,   21.7*,   9.5*, 0.00I,999.9, 000000,
997314,99999, 20140123,   18.6,24, 9999.9, 0, 1022.0,24, 9999.9, 0, 999.9, 0,   6.8,24,  14.0, 999.9,   25.3*,  14.7*, 0.00I,999.9, 000000,
997314,99999, 20140124,   16.5,24, 9999.9, 0, 1031.2,24, 9999.9, 0, 999.9, 0,  10.0,24,  17.1, 999.9,   23.4*,  11.1*, 0.00I,999.9, 000000,
997314,99999, 20140125,   25.2,24, 9999.9, 0, 1010.6,24, 9999.9, 0, 999.9, 0,  12.0,24,  15.9, 999.9,   32.7*,  22.3*, 0.00I,999.9, 000000,
997314,99999, 20140126,   28.4,24, 9999.9, 0, 1008.6,24, 9999.9, 0, 999.9, 0,   6.9,24,  15.9, 999.9,   34.3*,  22.3*, 0.00I,999.9, 000000,
997314,99999, 20140127,   36.1,24, 9999.9, 0, 1008.1,24, 9999.9, 0, 999.9, 0,   6.8,24,  18.1, 999.9,   49.3*,  27.7*, 0.00I,999.9, 000000,
997314,99999, 20140128,   18.3,24, 9999.9, 0, 1026.5,24, 9999.9, 0, 999.9, 0,   9.6,24,  17.1, 999.9,   28.4*,  11.8*, 0.00I,999.9, 000000,
997314,99999, 20140129,   16.6,24, 9999.9, 0, 1025.7,24, 9999.9, 0, 999.9, 0,   6.9,24,  14.0, 999.9,   24.1*,  12.6*, 0.00I,999.9, 000000,
997314,99999, 20140130,   23.2,24, 9999.9, 0, 1029.2,24, 9999.9, 0, 999.9, 0,   4.1,24,   8.9, 999.9,   32.2*,  16.0*, 0.00I,999.9, 000000,
997314,99999, 20140131,   31.7,24, 9999.9, 0, 1021.8,24, 9999.9, 0, 999.9, 0,   3.5,24,   7.0, 999.9,   46.0*,  24.8*, 0.00I,999.9, 000000,
997314,99999, 20140201,   37.5,24, 9999.9, 0, 1023.6,24, 9999.9, 0, 999.9, 0,   2.0,24,   7.0, 999.9,   50.7*,  27.7*, 0.00I,999.9, 000000,
997314,99999, 20140202,   44.0,24, 9999.9, 0, 1015.5,24, 9999.9, 0, 999.9, 0,   1.6,24,   4.1, 999.9,   58.5*,  32.4*, 0.00I,999.9, 000000,
997314,99999, 20140203,   42.8,24, 9999.9, 0, 1018.2,24, 9999.9, 0, 999.9, 0,   5.6,24,   8.9, 999.9,   54.1*,  36.5*, 0.00I,999.9, 000000,
997314,99999, 20140204,   33.6,24, 9999.9, 0, 1028.7,24, 9999.9, 0, 999.9, 0,   3.3,24,   6.0, 999.9,   36.9*,  29.7*, 0.00I,999.9, 000000,
997314,99999, 20140205,   34.0,24, 9999.9, 0, 1014.7,24, 9999.9, 0, 999.9, 0,   3.3,24,   6.0, 999.9,   37.6*,  31.1*, 0.00I,999.9, 000000,
997314,99999, 20140206,   33.0,24, 9999.9, 0, 1023.0,24, 9999.9, 0, 999.9, 0,   9.4,24,  18.1, 999.9,   41.9*,  28.8*, 0.00I,999.9, 000000,
997314,99999, 20140207,   34.3,24, 9999.9, 0, 1026.3,24, 9999.9, 0, 999.9, 0,   3.9,24,   9.9, 999.9,   39.7*,  29.8*, 0.00I,999.9, 000000,
997314,99999, 20140208,   32.5,24, 9999.9, 0, 1026.5,24, 9999.9, 0, 999.9, 0,   3.4,24,   6.0, 999.9,   38.7*,  29.5*, 0.00I,999.9, 000000,
997314,99999, 20140209,   30.7,24, 9999.9, 0, 1021.1,24, 9999.9, 0, 999.9, 0,   3.8,24,   9.9, 999.9,   34.2*,  28.0*, 0.00I,999.9, 000000,
997314,99999, 20140210,   30.6,24, 9999.9, 0, 1021.1,24, 9999.9, 0, 999.9, 0,   6.2,24,   9.9, 999.9,   34.2*,  26.1*, 0.00I,999.9, 000000,
997314,99999, 20140211,   26.8,24, 9999.9, 0, 1028.7,24, 9999.9, 0, 999.9, 0,   5.2,24,  11.1, 999.9,   32.5*,  22.8*, 0.00I,999.9, 000000,
997314,99999, 20140212,   24.3,24, 9999.9, 0, 1032.0,24, 9999.9, 0, 999.9, 0,   4.1,24,   8.9, 999.9,   29.3*,  18.1*, 0.00I,999.9, 000000,
997314,99999, 20140213,   31.5,24, 9999.9, 0, 1008.7,24, 9999.9, 0, 999.9, 0,   6.6,24,  11.1, 999.9,   37.4*,  25.0*, 0.00I,999.9, 000000,
997314,99999, 20140214,   39.6,24, 9999.9, 0,  999.1,24, 9999.9, 0, 999.9, 0,   7.8,24,  18.1, 999.9,   51.4*,  33.1*, 0.00I,999.9, 000000,
997314,99999, 20140215,   38.2,23, 9999.9, 0, 1005.2,23, 9999.9, 0, 999.9, 0,   5.2,23,  17.1, 999.9,   44.6*,  35.1*, 0.00I,999.9, 000000,
997314,99999, 20140216,   31.4,24, 9999.9, 0, 1015.9,24, 9999.9, 0, 999.9, 0,   6.8,24,  15.9, 999.9,   37.2*,  27.1*, 0.00I,999.9, 000000,
997314,99999, 20140217,   30.4,24, 9999.9, 0, 1026.7,24, 9999.9, 0, 999.9, 0,   5.6,24,  11.1, 999.9,   34.7*,  24.8*, 0.00I,999.9, 000000,
997314,99999, 20140218,   37.2,24, 9999.9, 0, 1020.6,24, 9999.9, 0, 999.9, 0,   5.6,24,   9.9, 999.9,   56.7*,  28.2*, 0.00I,999.9, 000000,
997314,99999, 20140219,   43.5,24, 9999.9, 0, 1012.8,24, 9999.9, 0, 999.9, 0,   3.9,24,  15.9, 999.9,   59.7*,  34.7*, 0.00I,999.9, 000000,
997314,99999, 20140220,   46.7,24, 9999.9, 0, 1020.9,24, 9999.9, 0, 999.9, 0,   4.7,24,  13.0, 999.9,   57.6*,  34.9*, 0.00I,999.9, 000000,
997314,99999, 20140221,   49.0,24, 9999.9, 0, 1010.7,24, 9999.9, 0, 999.9, 0,   3.5,24,  15.0, 999.9,   63.9*,  42.4*, 0.00I,999.9, 000000,
997314,99999, 20140222,   44.9,24, 9999.9, 0, 1016.7,24, 9999.9, 0, 999.9, 0,   3.7,24,  12.0, 999.9,   61.5*,  35.8*, 0.00I,999.9, 000000,
997314,99999, 20140223,   51.2,24, 9999.9, 0, 1015.2,24, 9999.9, 0, 999.9, 0,   3.9,24,   7.0, 999.9,   62.4*,  45.0*, 0.00I,999.9, 000000,
997314,99999, 20140224,   43.0,24, 9999.9, 0, 1015.5,24, 9999.9, 0, 999.9, 0,  11.4,24,  20.0, 999.9,   55.8*,  37.8*, 0.00I,999.9, 000000,
997314,99999, 20140225,   34.5,24, 9999.9, 0, 1019.3,24, 9999.9, 0, 999.9, 0,   4.3,24,   9.9, 999.9,   38.7*,  29.3*, 0.00I,999.9, 000000,
997314,99999, 20140226,   32.3,24, 9999.9, 0, 1014.8,24, 9999.9, 0, 999.9, 0,   5.7,24,  15.0, 999.9,   35.4*,  28.2*, 0.00I,999.9, 000000,
997314,99999, 20140227,   30.6,24, 9999.9, 0, 1009.1,24, 9999.9, 0, 999.9, 0,   7.1,24,  18.1, 999.9,   37.9*,  24.8*, 0.00I,999.9, 000000,
997314,99999, 20140228,   21.6,24, 9999.9, 0, 1025.4,24, 9999.9, 0, 999.9, 0,   6.9,24,  15.0, 999.9,   32.9*,  14.7*, 0.00I,999.9, 000000,
997314,99999, 20140301,   29.1,24, 9999.9, 0, 1027.6,24, 9999.9, 0, 999.9, 0,   3.9,24,   8.0, 999.9,   44.2*,  23.0*, 0.00I,999.9, 000000,
997314,99999, 20140302,   41.2,24, 9999.9, 0, 1019.0,24, 9999.9, 0, 999.9, 0,   2.2,24,   7.0, 999.9,   51.6*,  36.7*, 0.00I,999.9, 000000,
997314,99999, 20140303,   28.2,24, 9999.9, 0, 1020.5,24, 9999.9, 0, 999.9, 0,   6.6,24,   9.9, 999.9,   40.6*,  17.6*, 0.00I,999.9, 000000,
997314,99999, 20140304,   21.6,24, 9999.9, 0, 1028.3,24, 9999.9, 0, 999.9, 0,   4.3,24,   9.9, 999.9,   30.6*,  16.3*, 0.00I,999.9, 000000,
997314,99999, 20140305,   32.2,24, 9999.9, 0, 1024.2,24, 9999.9, 0, 999.9, 0,   2.4,24,   7.0, 999.9,   45.5*,  24.6*, 0.00I,999.9, 000000,
997314,99999, 20140306,   31.5,24, 9999.9, 0, 1031.5,24, 9999.9, 0, 999.9, 0,   4.5,24,   7.0, 999.9,   41.2*,  25.0*, 0.00I,999.9, 000000,
997314,99999, 20140307,   35.2,24, 9999.9, 0, 1023.9,24, 9999.9, 0, 999.9, 0,   5.0,24,   8.0, 999.9,   44.4*,  30.4*, 0.00I,999.9, 000000,
997314,99999, 20140308,   43.6,24, 9999.9, 0, 1013.8,24, 9999.9, 0, 999.9, 0,   3.8,24,   7.0, 999.9,   62.4*,  32.2*, 0.00I,999.9, 000000,
997314,99999, 20140309,   46.7,24, 9999.9, 0, 1015.9,24, 9999.9, 0, 999.9, 0,   7.6,24,  15.9, 999.9,   59.2*,  41.9*, 0.00I,999.9, 000000,
997314,99999, 20140310,   45.2,24, 9999.9, 0, 1012.2,24, 9999.9, 0, 999.9, 0,   5.6,24,  12.0, 999.9,   57.9*,  40.5*, 0.00I,999.9, 000000,
997314,99999, 20140311,   53.5,24, 9999.9, 0, 1004.7,24, 9999.9, 0, 999.9, 0,   1.3,24,   5.1, 999.9,   73.4*,  44.4*, 0.00I,999.9, 000000,
997314,99999, 20140312,   53.4,24, 9999.9, 0,  995.9,24, 9999.9, 0, 999.9, 0,   4.7,24,  17.1, 999.9,   65.3*,  43.2*, 0.00I,999.9, 000000,
997314,99999, 20140313,   31.8,24, 9999.9, 0, 1007.1,24, 9999.9, 0, 999.9, 0,  18.8,24,  29.9, 999.9,   55.4*,  22.1*, 0.00I,999.9, 000000,
997314,99999, 20140314,   38.5,24, 9999.9, 0, 1021.1,24, 9999.9, 0, 999.9, 0,   7.9,24,  13.0, 999.9,   56.1*,  30.7*, 0.00I,999.9, 000000,
997314,99999, 20140315,   55.7,24, 9999.9, 0, 1011.8,24, 9999.9, 0, 999.9, 0,   9.0,24,  19.0, 999.9,   63.7*,  50.4*, 0.00I,999.9, 000000,
997314,99999, 20140316,   46.9,24, 9999.9, 0, 1019.6,24, 9999.9, 0, 999.9, 0,   4.7,24,   8.0, 999.9,   59.9*,  36.0*, 0.00I,999.9, 000000,
997314,99999, 20140317,   28.3,24, 9999.9, 0, 1017.7,24, 9999.9, 0, 999.9, 0,   4.8,24,   8.9, 999.9,   33.6*,  25.0*, 0.00I,999.9, 000000,
997314,99999, 20140318,   34.8,24, 9999.9, 0, 1020.8,24, 9999.9, 0, 999.9, 0,   3.8,24,   8.0, 999.9,   42.3*,  29.5*, 0.00I,999.9, 000000,
997314,99999, 20140319,   39.1,24, 9999.9, 0, 1021.2,24, 9999.9, 0, 999.9, 0,   2.9,24,   5.1, 999.9,   41.5*,  36.7*, 0.00I,999.9, 000000,
997314,99999, 20140320,   47.1,24, 9999.9, 0, 1011.8,24, 9999.9, 0, 999.9, 0,   7.2,24,  18.1, 999.9,   57.2*,  41.0*, 0.00I,999.9, 000000,
997314,99999, 20140321,   48.4,24, 9999.9, 0, 1017.1,24, 9999.9, 0, 999.9, 0,   4.7,24,  15.0, 999.9,   54.0*,  42.8*, 0.00I,999.9, 000000,
997314,99999, 20140322,   52.2,24, 9999.9, 0, 1012.9,24, 9999.9, 0, 999.9, 0,   4.5,24,  11.1, 999.9,   68.4*,  42.6*, 0.00I,999.9, 000000,
997314,99999, 20140323,   48.2,24, 9999.9, 0, 1017.2,24, 9999.9, 0, 999.9, 0,   6.3,24,  11.1, 999.9,   63.3*,  42.6*, 0.00I,999.9, 000000,
997314,99999, 20140324,   33.9,24, 9999.9, 0, 1023.6,24, 9999.9, 0, 999.9, 0,   8.2,24,  15.0, 999.9,   44.1*,  25.9*, 0.00I,999.9, 000000,
997314,99999, 20140325,   33.5,24, 9999.9, 0, 1017.6,24, 9999.9, 0, 999.9, 0,   3.5,24,   7.0, 999.9,   37.9*,  31.1*, 0.00I,999.9, 000000,
997314,99999, 20140326,   33.0,24, 9999.9, 0, 1016.9,24, 9999.9, 0, 999.9, 0,  12.4,24,  21.0, 999.9,   36.5*,  30.6*, 0.00I,999.9, 000000,
997314,99999, 20140327,   36.8,24, 9999.9, 0, 1028.0,24, 9999.9, 0, 999.9, 0,   6.6,24,  11.1, 999.9,   50.2*,  30.0*, 0.00I,999.9, 000000,
997314,99999, 20140328,   51.7,24, 9999.9, 0, 1019.5,24, 9999.9, 0, 999.9, 0,   9.3,24,  12.0, 999.9,   65.5*,  43.3*, 0.00I,999.9, 000000,
997314,99999, 20140329,   57.3,24, 9999.9, 0, 1014.8,24, 9999.9, 0, 999.9, 0,   3.2,24,   6.0, 999.9,   62.1*,  53.4*, 0.00I,999.9, 000000,
997314,99999, 20140330,   46.5,24, 9999.9, 0, 1002.1,24, 9999.9, 0, 999.9, 0,  11.1,24,  22.0, 999.9,   61.0*,  35.1*, 0.00I,999.9, 000000,
997314,99999, 20140331,   50.3,24, 9999.9, 0, 1013.3,24, 9999.9, 0, 999.9, 0,  10.2,24,  15.9, 999.9,   65.7*,  42.3*, 0.00I,999.9, 000000,
997314,99999, 20140401,   53.5,24, 9999.9, 0, 1018.8,24, 9999.9, 0, 999.9, 0,   3.5,24,   8.0, 999.9,   64.4*,  44.8*, 0.00I,999.9, 000000,
997314,99999, 20140402,   53.9,24, 9999.9, 0, 1017.4,24, 9999.9, 0, 999.9, 0,   2.8,24,   5.1, 999.9,   64.6*,  45.7*, 0.00I,999.9, 000000,
997314,99999, 20140403,   58.8,24, 9999.9, 0, 1017.7,24, 9999.9, 0, 999.9, 0,   2.0,24,   7.0, 999.9,   65.7*,  52.3*, 0.00I,999.9, 000000,
997314,99999, 20140404,   55.0,24, 9999.9, 0, 1012.0,24, 9999.9, 0, 999.9, 0,   4.3,24,   7.0, 999.9,   62.1*,  49.1*, 0.00I,999.9, 000000,
997314,99999, 20140405,   52.4,22, 9999.9, 0, 1011.9,22, 9999.9, 0, 999.9, 0,   8.9,22,  19.0, 999.9,   55.6*,  48.7*, 0.00I,999.9, 000000,
997314,99999, 20140406,   49.0,24, 9999.9, 0, 1022.3,24, 9999.9, 0, 999.9, 0,   4.6,24,   9.9, 999.9,   59.4*,  40.5*, 0.00I,999.9, 000000,
997314,99999, 20140407,   47.8,24, 9999.9, 0, 1017.1,24, 9999.9, 0, 999.9, 0,   3.4,24,   6.0, 999.9,   54.7*,  41.5*, 0.00I,999.9, 000000,
997314,99999, 20140408,   55.9,24, 9999.9, 0, 1001.7,24, 9999.9, 0, 999.9, 0,   7.1,24,  15.9, 999.9,   62.2*,  51.6*, 0.00I,999.9, 000000,
997314,99999, 20140409,   55.1,24, 9999.9, 0, 1007.7,24, 9999.9, 0, 999.9, 0,   5.5,24,  18.1, 999.9,   64.4*,  46.8*, 0.00I,999.9, 000000,
997314,99999, 20140410,   57.2,24, 9999.9, 0, 1019.3,24, 9999.9, 0, 999.9, 0,   5.9,24,  14.0, 999.9,   68.7*,  45.7*, 0.00I,999.9, 000000,
997314,99999, 20140411,   65.8,24, 9999.9, 0, 1016.0,24, 9999.9, 0, 999.9, 0,   8.6,24,  15.0, 999.9,   76.6*,  60.4*, 0.00I,999.9, 000000,
997314,99999, 20140412,   65.2,24, 9999.9, 0, 1020.4,24, 9999.9, 0, 999.9, 0,   3.3,24,   8.9, 999.9,   73.4*,  56.8*, 0.00I,999.9, 000000,
997314,99999, 20140413,   66.9,24, 9999.9, 0, 1019.1,24, 9999.9, 0, 999.9, 0,   7.6,24,  15.0, 999.9,   80.6*,  56.5*, 0.00I,999.9, 000000,
997314,99999, 20140414,   70.6,24, 9999.9, 0, 1014.0,24, 9999.9, 0, 999.9, 0,  12.2,24,  15.9, 999.9,   75.4*,  64.8*, 0.00I,999.9, 000000,
997314,99999, 20140415,   62.9,24, 9999.9, 0, 1005.8,24, 9999.9, 0, 999.9, 0,   9.9,24,  21.0, 999.9,   71.6*,  43.0*, 0.00I,999.9, 000000,
997314,99999, 20140416,   40.6,24, 9999.9, 0, 1025.1,24, 9999.9, 0, 999.9, 0,   8.6,24,  13.0, 999.9,   50.0*,  34.3*, 0.00I,999.9, 000000,
997314,99999, 20140417,   46.2,24, 9999.9, 0, 1035.4,24, 9999.9, 0, 999.9, 0,   3.7,24,   8.0, 999.9,   53.2*,  39.6*, 0.00I,999.9, 000000,
997314,99999, 20140418,   45.4,24, 9999.9, 0, 1032.1,24, 9999.9, 0, 999.9, 0,   3.0,24,   6.0, 999.9,   53.6*,  39.7*, 0.00I,999.9, 000000,
997314,99999, 20140419,   56.0,24, 9999.9, 0, 1024.8,24, 9999.9, 0, 999.9, 0,   3.7,24,   8.0, 999.9,   69.8*,  47.1*, 0.00I,999.9, 000000,
997314,99999, 20140420,   57.4,24, 9999.9, 0, 1027.3,24, 9999.9, 0, 999.9, 0,   3.9,24,   7.0, 999.9,   64.9*,  51.3*, 0.00I,999.9, 000000,
997314,99999, 20140421,   54.8,24, 9999.9, 0, 1021.8,24, 9999.9, 0, 999.9, 0,   2.4,24,   5.1, 999.9,   70.0*,  45.1*, 0.00I,999.9, 000000,
997314,99999, 20140422,   60.9,24, 9999.9, 0, 1007.3,24, 9999.9, 0, 999.9, 0,   4.3,24,   7.0, 999.9,   68.7*,  53.6*, 0.00I,999.9, 000000,
997314,99999, 20140423,   56.6,24, 9999.9, 0, 1007.4,24, 9999.9, 0, 999.9, 0,  12.1,24,  22.9, 999.9,   64.2*,  51.6*, 0.00I,999.9, 000000,
997314,99999, 20140424,   53.2,24, 9999.9, 0, 1017.0,24, 9999.9, 0, 999.9, 0,   7.8,24,  14.0, 999.9,   64.4*,  45.5*, 0.00I,999.9, 000000,
997314,99999, 20140425,   57.5,24, 9999.9, 0, 1013.5,24, 9999.9, 0, 999.9, 0,   3.7,24,  13.0, 999.9,   66.6*,  50.4*, 0.00I,999.9, 000000,
997314,99999, 20140426,   60.7,24, 9999.9, 0, 1008.6,24, 9999.9, 0, 999.9, 0,   6.4,24,  12.0, 999.9,   74.7*,  53.6*, 0.00I,999.9, 000000,
997314,99999, 20140427,   60.5,24, 9999.9, 0, 1015.1,24, 9999.9, 0, 999.9, 0,   6.8,24,  14.0, 999.9,   73.0*,  50.9*, 0.00I,999.9, 000000,
997314,99999, 20140428,   56.7,24, 9999.9, 0, 1018.3,24, 9999.9, 0, 999.9, 0,   3.1,24,   6.0, 999.9,   64.9*,  51.4*, 0.00I,999.9, 000000,
997314,99999, 20140429,   49.7,24, 9999.9, 0, 1019.9,24, 9999.9, 0, 999.9, 0,   4.0,24,   6.0, 999.9,   52.0*,  48.4*, 0.00I,999.9, 000000,
997314,99999, 20140430,   54.6,24, 9999.9, 0, 1017.7,24, 9999.9, 0, 999.9, 0,   3.2,24,   5.1, 999.9,   61.7*,  50.0*, 0.00I,999.9, 000000,
997314,99999, 20140501,   66.6,24, 9999.9, 0, 1009.1,24, 9999.9, 0, 999.9, 0,   5.3,24,  13.0, 999.9,   74.5*,  59.4*, 0.00I,999.9, 000000,
997314,99999, 20140502,   64.0,24, 9999.9, 0, 1009.5,24, 9999.9, 0, 999.9, 0,   5.5,24,  12.0, 999.9,   70.9*,  56.5*, 0.00I,999.9, 000000,
997314,99999, 20140503,   64.0,24, 9999.9, 0, 1010.4,24, 9999.9, 0, 999.9, 0,   3.5,24,   8.0, 999.9,   72.5*,  55.9*, 0.00I,999.9, 000000,
997314,99999, 20140504,   66.4,24, 9999.9, 0, 1008.9,24, 9999.9, 0, 999.9, 0,   5.8,24,  18.1, 999.9,   77.2*,  57.7*, 0.00I,999.9, 000000,
997314,99999, 20140505,   58.7,24, 9999.9, 0, 1014.5,24, 9999.9, 0, 999.9, 0,   7.4,24,  14.0, 999.9,   64.8*,  50.2*, 0.00I,999.9, 000000,
997314,99999, 20140506,   59.2,22, 9999.9, 0, 1013.7,22, 9999.9, 0, 999.9, 0,   3.1,22,   8.9, 999.9,   74.5*,  51.4*, 0.00I,999.9, 000000,
997314,99999, 20140507,   60.8,24, 9999.9, 0, 1020.1,24, 9999.9, 0, 999.9, 0,   2.0,24,   5.1, 999.9,   71.1*,  56.1*, 0.00I,999.9, 000000,
997314,99999, 20140508,   65.9,24, 9999.9, 0, 1019.1,24, 9999.9, 0, 999.9, 0,   2.2,24,   6.0, 999.9,   86.0*,  58.3*, 0.00I,999.9, 000000,
997314,99999, 20140509,   68.4,24, 9999.9, 0, 1017.9,24, 9999.9, 0, 999.9, 0,   2.4,24,   5.1, 999.9,   79.5*,  60.8*, 0.00I,999.9, 000000,
997314,99999, 20140510,   70.3,24, 9999.9, 0, 1014.4,24, 9999.9, 0, 999.9, 0,   5.4,24,  12.0, 999.9,   75.7*,  67.5*, 0.00I,999.9, 000000,
997314,99999, 20140511,   70.8,23, 9999.9, 0, 1017.4,23, 9999.9, 0, 999.9, 0,   3.9,23,   9.9, 999.9,   81.5*,  64.2*, 0.00I,999.9, 000000,
997314,99999, 20140512,   72.6,24, 9999.9, 0, 1019.0,24, 9999.9, 0, 999.9, 0,   4.9,24,   9.9, 999.9,   84.0*,  64.8*, 0.00I,999.9, 000000,
997314,99999, 20140513,   76.5,24, 9999.9, 0, 1018.3,24, 9999.9, 0, 999.9, 0,   3.2,24,  15.9, 999.9,   89.2*,  68.7*, 0.00I,999.9, 000000,
997314,99999, 20140514,   64.7,24, 9999.9, 0, 1022.1,24, 9999.9, 0, 999.9, 0,   3.3,24,   8.0, 999.9,   77.0*,  60.4*, 0.00I,999.9, 000000,
997314,99999, 20140515,   71.4,24, 9999.9, 0, 1018.1,24, 9999.9, 0, 999.9, 0,   6.4,24,  14.0, 999.9,   80.4*,  65.7*, 0.00I,999.9, 000000,
997314,99999, 20140516,   68.0,22, 9999.9, 0, 1011.0,22, 9999.9, 0, 999.9, 0,   9.0,22,  20.0, 999.9,   74.3*,  56.8*, 0.00I,999.9, 000000,
997314,99999, 20140517,   62.1,24, 9999.9, 0, 1016.4,24, 9999.9, 0, 999.9, 0,   6.1,24,   8.9, 999.9,   68.4*,  55.8*, 0.00I,999.9, 000000,
997314,99999, 20140518,   61.4,24, 9999.9, 0, 1022.4,24, 9999.9, 0, 999.9, 0,   5.6,24,   8.9, 999.9,   66.4*,  54.5*, 0.00I,999.9, 000000,
997314,99999, 20140519,   62.0,24, 9999.9, 0, 1023.8,24, 9999.9, 0, 999.9, 0,   5.3,24,  12.0, 999.9,   71.6*,  51.3*, 0.00I,999.9, 000000,
997314,99999, 20140520,   66.1,24, 9999.9, 0, 1020.8,24, 9999.9, 0, 999.9, 0,   3.7,24,   8.0, 999.9,   74.7*,  57.7*, 0.00I,999.9, 000000,
997314,99999, 20140521,   70.1,24, 9999.9, 0, 1014.6,24, 9999.9, 0, 999.9, 0,   1.6,24,   5.1, 999.9,   77.9*,  63.7*, 0.00I,999.9, 000000,
997314,99999, 20140522,   73.1,24, 9999.9, 0, 1010.4,24, 9999.9, 0, 999.9, 0,   4.7,24,  12.0, 999.9,   86.0*,  64.8*, 0.00I,999.9, 000000,
997314,99999, 20140523,   71.0,24, 9999.9, 0, 1012.7,24, 9999.9, 0, 999.9, 0,   9.6,24,  17.1, 999.9,   80.8*,  61.3*, 0.00I,999.9, 000000,
997314,99999, 20140524,   66.0,24, 9999.9, 0, 1017.4,24, 9999.9, 0, 999.9, 0,   7.9,24,  12.0, 999.9,   74.8*,  57.0*, 0.00I,999.9, 000000,
